Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","4184.749"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1688.884"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1137.107"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","745.066"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","392.041"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1288.748"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","872.015"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","416.734"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1211.297"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","807.015"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","404.283"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1190.181"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","794.462"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","395.72"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1187.089"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","847.042"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","340.046"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1166.102"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","853.115"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","312.988"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1120.932"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","825.646"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","295.287"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1147.635"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","854.08"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","293.555"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1143.487"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","868.168"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","275.32"
"OER","Employment Indicators: Rural","174","Portugal","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1117.006"
"OER","Employment Indicators: Rural","174","Portugal","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","851.503"
"OER","Employment Indicators: Rural","174","Portugal","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","265.503"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","605.028"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","332.08"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","272.948"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","616.711"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","340.114"
"OER","Employment Indicators: Rural","146","Republic of Moldova","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","276.597"
