Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1876","Paper and paperboard","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2042","Graphic papers","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1860","Paper and paperboard, excluding newsprint","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","2043","Packaging paper and paperboard","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2010","2010","m3","915001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2011","2011","m3","915001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2012","2012","m3","915001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2013","2013","m3","913000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2014","2014","m3","968000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2015","2015","m3","1000000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2016","2016","m3","1038433"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2017","2017","m3","1082199"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2018","2018","m3","1148542"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1861","Roundwood","2019","2019","m3","1093134"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2010","2010","m3","707000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2011","2011","m3","707000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2012","2012","m3","707000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2013","2013","m3","718000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2014","2014","m3","751000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2015","2015","m3","783000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2016","2016","m3","783000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2017","2017","m3","783000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2018","2018","m3","120567"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1864","Wood fuel","2019","2019","m3","166293"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2010","2010","m3","208001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2011","2011","m3","208001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2012","2012","m3","208001"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2013","2013","m3","195000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2014","2014","m3","217000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2015","2015","m3","217000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2016","2016","m3","255433"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2017","2017","m3","299199"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2018","2018","m3","1027975"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1865","Industrial roundwood","2019","2019","m3","926841"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2010","2010","m3","183827"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2011","2011","m3","183827"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2012","2012","m3","183827"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2013","2013","m3","195000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2014","2014","m3","217000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2015","2015","m3","217000"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2016","2016","m3","195194"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2017","2017","m3","229027"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2018","2018","m3","660627"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","1868","Sawlogs and veneer logs","2019","2019","m3","587254"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2010","2010","m3","17349"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2011","2011","m3","17349"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2012","2012","m3","17349"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2013","2013","m3","0"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2014","2014","m3","0"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","0"
"FO","Forestry Production and Trade","273","Montenegro","5516","Production","2038","Pulpwood, round and split, all species (production)","2016","2016","m3","60239"
